lab,subid,subid_unique,trial_order,trial_num,trial_type,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,looking_time,missing
cfnuofn,cflgts,cfnuofn:cflgts,2,12,ADS,6,eyetracking,387,12.714579055441478,12-15 mo,FALSE,F,TRUE,7.85,FALSE
cfnuofn,cfn007,cfnuofn:cfn007,2,12,ADS,6,eyetracking,205,6.7351129363449695,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfn008,cfnuofn:cfn008,4,12,IDS,4,eyetracking,192,6.308008213552362,6-9 mo,FALSE,F,TRUE,7.86,FALSE
cfnuofn,cfn017,cfnuofn:cfn017,2,12,ADS,6,eyetracking,188,6.176591375770021,6-9 mo,FALSE,F,TRUE,5.78,FALSE
cfnuofn,cfn020,cfnuofn:cfn020,1,12,IDS,6,eyetracking,178,5.848049281314168,3-6 mo,FALSE,F,TRUE,3.86,FALSE
cfnuofn,cfn025,cfnuofn:cfn025,3,12,ADS,4,eyetracking,190,6.242299794661191,6-9 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnaew,cfnuofn:cfnaew,1,12,IDS,6,eyetracking,383,12.583162217659138,12-15 mo,FALSE,F,TRUE,10.27,FALSE
cfnuofn,cfnbfi12m,cfnuofn:cfnbfi12m,3,12,ADS,4,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnjfl6m,cfnuofn:cfnjfl6m,4,12,IDS,4,eyetracking,195,6.406570841889117,6-9 mo,FALSE,M,TRUE,5.04,FALSE
cfnuofn,cfnkji,cfnuofn:cfnkji,4,12,IDS,4,eyetracking,406,13.338809034907598,12-15 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnois,cfnuofn:cfnois,3,12,ADS,4,eyetracking,190,6.242299794661191,6-9 mo,FALSE,M,TRUE,12.33,FALSE
cfnuofn,cfnuex,cfnuofn:cfnuex,2,12,ADS,6,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,TRUE,2.47,FALSE
cfnuofn,cfnxpp12,cfnuofn:cfnxpp12,3,12,ADS,4,eyetracking,391,12.845995893223819,12-15 mo,FALSE,F,TRUE,NA,TRUE
infantcogubc,lf22,infantcogubc:lf22,3,12,ADS,4,singlescreen,146,4.7967145790554415,3-6 mo,TRUE,M,TRUE,10.85,FALSE
infantstudiesubc,mbm10,infantstudiesubc:mbm10,2,12,ADS,4,hpp,227,7.457905544147844,6-9 mo,TRUE,M,TRUE,NA,TRUE
babylabumassb,mbpumb001122522,babylabumassb:mbpumb001122522,1,13,IDS,7,eyetracking,352,11.564681724845997,9-12 mo,TRUE,F,TRUE,15.6,FALSE
babylabutrecht,804,babylabutrecht:804,4,13,ADS,6,hpp,272,8.936344969199178,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylabutrecht,807,babylabutrecht:807,3,13,IDS,6,hpp,256,8.410677618069816,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylabutrecht,808,babylabutrecht:808,4,13,ADS,6,hpp,248,8.147843942505133,6-9 mo,FALSE,M,TRUE,3.175723,FALSE
babylingoslo,os022,babylingoslo:os022,1,13,IDS,7,eyetracking,239,7.852156057494867,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os025,babylingoslo:os025,1,13,IDS,7,eyetracking,221,7.260780287474333,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os026,babylingoslo:os026,1,13,IDS,7,eyetracking,268,8.804928131416839,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os028,babylingoslo:os028,3,13,IDS,6,eyetracking,218,7.162217659137577,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os029,babylingoslo:os029,4,13,ADS,6,eyetracking,267,8.772073921971252,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os031,babylingoslo:os031,3,13,IDS,6,eyetracking,249,8.180698151950718,6-9 mo,FALSE,F,TRUE,3.96,FALSE
babylingoslo,os032,babylingoslo:os032,4,13,ADS,6,eyetracking,245,8.049281314168377,6-9 mo,FALSE,M,TRUE,5.93,FALSE
babylingoslo,os033,babylingoslo:os033,1,13,IDS,7,eyetracking,184,6.04517453798768,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os034,babylingoslo:os034,2,13,ADS,7,eyetracking,184,6.04517453798768,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os035,babylingoslo:os035,3,13,IDS,6,eyetracking,184,6.04517453798768,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os036,babylingoslo:os036,4,13,ADS,6,eyetracking,186,6.11088295687885,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os038,babylingoslo:os038,3,13,IDS,6,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os039,babylingoslo:os039,4,13,ADS,6,eyetracking,188,6.176591375770021,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os040,babylingoslo:os040,2,13,ADS,7,eyetracking,194,6.373716632443532,6-9 mo,FALSE,M,TRUE,2.1,FALSE
babylingoslo,os041,babylingoslo:os041,2,13,ADS,7,eyetracking,236,7.753593429158111,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cflgts,cfnuofn:cflgts,2,13,ADS,7,eyetracking,387,12.714579055441478,12-15 mo,FALSE,F,TRUE,5.13,FALSE
cfnuofn,cfn007,cfnuofn:cfn007,2,13,ADS,7,eyetracking,205,6.7351129363449695,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfn008,cfnuofn:cfn008,4,13,ADS,6,eyetracking,192,6.308008213552362,6-9 mo,FALSE,F,TRUE,8.87,FALSE
cfnuofn,cfn017,cfnuofn:cfn017,2,13,ADS,7,eyetracking,188,6.176591375770021,6-9 mo,FALSE,F,TRUE,18,FALSE
cfnuofn,cfn020,cfnuofn:cfn020,1,13,IDS,7,eyetracking,178,5.848049281314168,3-6 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfn025,cfnuofn:cfn025,3,13,IDS,6,eyetracking,190,6.242299794661191,6-9 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnaew,cfnuofn:cfnaew,1,13,IDS,7,eyetracking,383,12.583162217659138,12-15 mo,FALSE,F,TRUE,5.34,FALSE
cfnuofn,cfnbfi12m,cfnuofn:cfnbfi12m,3,13,IDS,6,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnjfl6m,cfnuofn:cfnjfl6m,4,13,ADS,6,eyetracking,195,6.406570841889117,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnkji,cfnuofn:cfnkji,4,13,ADS,6,eyetracking,406,13.338809034907598,12-15 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnois,cfnuofn:cfnois,3,13,IDS,6,eyetracking,190,6.242299794661191,6-9 mo,FALSE,M,TRUE,11.42,FALSE
cfnuofn,cfnuex,cfnuofn:cfnuex,2,13,ADS,7,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,TRUE,5.54,FALSE
cfnuofn,cfnxpp12,cfnuofn:cfnxpp12,3,13,IDS,6,eyetracking,391,12.845995893223819,12-15 mo,FALSE,F,TRUE,NA,TRUE
infantcogubc,lf22,infantcogubc:lf22,3,13,IDS,6,singlescreen,146,4.7967145790554415,3-6 mo,TRUE,M,TRUE,7.65,FALSE
infantstudiesubc,mbm10,infantstudiesubc:mbm10,2,13,IDS,6,hpp,227,7.457905544147844,6-9 mo,TRUE,M,TRUE,NA,TRUE
infantstudiesubc,mbm7,infantstudiesubc:mbm7,3,13,IDS,6,hpp,228,7.490759753593429,6-9 mo,TRUE,M,TRUE,NA,TRUE
babylabumassb,mbpumb001122522,babylabumassb:mbpumb001122522,1,14,ADS,7,eyetracking,352,11.564681724845997,9-12 mo,TRUE,F,TRUE,13.5133,FALSE
babylabutrecht,804,babylabutrecht:804,4,14,IDS,6,hpp,272,8.936344969199178,6-9 mo,FALSE,M,TRUE,5.547063,FALSE
babylabutrecht,807,babylabutrecht:807,3,14,ADS,6,hpp,256,8.410677618069816,6-9 mo,FALSE,M,TRUE,2.11205,FALSE
babylabutrecht,808,babylabutrecht:808,4,14,IDS,6,hpp,248,8.147843942505133,6-9 mo,FALSE,M,TRUE,14.877135000000001,FALSE
babylingoslo,os022,babylingoslo:os022,1,14,ADS,7,eyetracking,239,7.852156057494867,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os025,babylingoslo:os025,1,14,ADS,7,eyetracking,221,7.260780287474333,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os026,babylingoslo:os026,1,14,ADS,7,eyetracking,268,8.804928131416839,6-9 mo,FALSE,M,TRUE,2.66,FALSE
babylingoslo,os028,babylingoslo:os028,3,14,ADS,6,eyetracking,218,7.162217659137577,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os029,babylingoslo:os029,4,14,IDS,6,eyetracking,267,8.772073921971252,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os031,babylingoslo:os031,3,14,ADS,6,eyetracking,249,8.180698151950718,6-9 mo,FALSE,F,TRUE,5.11,FALSE
babylingoslo,os032,babylingoslo:os032,4,14,IDS,6,eyetracking,245,8.049281314168377,6-9 mo,FALSE,M,TRUE,4.55,FALSE
babylingoslo,os033,babylingoslo:os033,1,14,ADS,7,eyetracking,184,6.04517453798768,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os034,babylingoslo:os034,2,14,IDS,7,eyetracking,184,6.04517453798768,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os035,babylingoslo:os035,3,14,ADS,6,eyetracking,184,6.04517453798768,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os036,babylingoslo:os036,4,14,IDS,6,eyetracking,186,6.11088295687885,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os038,babylingoslo:os038,3,14,ADS,6,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os039,babylingoslo:os039,4,14,IDS,6,eyetracking,188,6.176591375770021,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os040,babylingoslo:os040,2,14,IDS,7,eyetracking,194,6.373716632443532,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os041,babylingoslo:os041,2,14,IDS,7,eyetracking,236,7.753593429158111,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cflgts,cfnuofn:cflgts,2,14,IDS,7,eyetracking,387,12.714579055441478,12-15 mo,FALSE,F,TRUE,7.24,FALSE
cfnuofn,cfn007,cfnuofn:cfn007,2,14,IDS,7,eyetracking,205,6.7351129363449695,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfn008,cfnuofn:cfn008,4,14,IDS,6,eyetracking,192,6.308008213552362,6-9 mo,FALSE,F,TRUE,5.6,FALSE
cfnuofn,cfn017,cfnuofn:cfn017,2,14,IDS,7,eyetracking,188,6.176591375770021,6-9 mo,FALSE,F,TRUE,7.96,FALSE
cfnuofn,cfn020,cfnuofn:cfn020,1,14,ADS,7,eyetracking,178,5.848049281314168,3-6 mo,FALSE,F,TRUE,8.2,FALSE
cfnuofn,cfn025,cfnuofn:cfn025,3,14,ADS,6,eyetracking,190,6.242299794661191,6-9 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnaew,cfnuofn:cfnaew,1,14,ADS,7,eyetracking,383,12.583162217659138,12-15 mo,FALSE,F,TRUE,2.87,FALSE
cfnuofn,cfnbfi12m,cfnuofn:cfnbfi12m,3,14,ADS,6,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnjfl6m,cfnuofn:cfnjfl6m,4,14,IDS,6,eyetracking,195,6.406570841889117,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnkji,cfnuofn:cfnkji,4,14,IDS,6,eyetracking,406,13.338809034907598,12-15 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnois,cfnuofn:cfnois,3,14,ADS,6,eyetracking,190,6.242299794661191,6-9 mo,FALSE,M,TRUE,9.31,FALSE
cfnuofn,cfnuex,cfnuofn:cfnuex,2,14,IDS,7,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnxpp12,cfnuofn:cfnxpp12,3,14,ADS,6,eyetracking,391,12.845995893223819,12-15 mo,FALSE,F,TRUE,NA,TRUE
infantcogubc,lf22,infantcogubc:lf22,3,14,ADS,6,singlescreen,146,4.7967145790554415,3-6 mo,TRUE,M,TRUE,2.63,FALSE
infantstudiesubc,mbm10,infantstudiesubc:mbm10,2,14,ADS,6,hpp,227,7.457905544147844,6-9 mo,TRUE,M,TRUE,3.870533333,FALSE
infantstudiesubc,mbm7,infantstudiesubc:mbm7,3,14,ADS,6,hpp,228,7.490759753593429,6-9 mo,TRUE,M,TRUE,NA,TRUE
babylabumassb,mbpumb001122522,babylabumassb:mbpumb001122522,1,15,ADS,8,eyetracking,352,11.564681724845997,9-12 mo,TRUE,F,TRUE,14.06,FALSE
babylabutrecht,804,babylabutrecht:804,4,15,ADS,8,hpp,272,8.936344969199178,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylabutrecht,807,babylabutrecht:807,3,15,IDS,8,hpp,256,8.410677618069816,6-9 mo,FALSE,M,TRUE,5.016746,FALSE
babylabutrecht,808,babylabutrecht:808,4,15,ADS,8,hpp,248,8.147843942505133,6-9 mo,FALSE,M,TRUE,5.203846,FALSE
babylingoslo,os022,babylingoslo:os022,1,15,ADS,8,eyetracking,239,7.852156057494867,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os025,babylingoslo:os025,1,15,ADS,8,eyetracking,221,7.260780287474333,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os026,babylingoslo:os026,1,15,ADS,8,eyetracking,268,8.804928131416839,6-9 mo,FALSE,M,TRUE,2.66,FALSE
babylingoslo,os028,babylingoslo:os028,3,15,IDS,8,eyetracking,218,7.162217659137577,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os029,babylingoslo:os029,4,15,ADS,8,eyetracking,267,8.772073921971252,6-9 mo,FALSE,F,TRUE,6.34,FALSE
babylingoslo,os031,babylingoslo:os031,3,15,IDS,8,eyetracking,249,8.180698151950718,6-9 mo,FALSE,F,TRUE,4.08,FALSE
babylingoslo,os032,babylingoslo:os032,4,15,ADS,8,eyetracking,245,8.049281314168377,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os033,babylingoslo:os033,1,15,ADS,8,eyetracking,184,6.04517453798768,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os034,babylingoslo:os034,2,15,IDS,8,eyetracking,184,6.04517453798768,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os035,babylingoslo:os035,3,15,IDS,8,eyetracking,184,6.04517453798768,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os036,babylingoslo:os036,4,15,ADS,8,eyetracking,186,6.11088295687885,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os038,babylingoslo:os038,3,15,IDS,8,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,TRUE,3.21,FALSE
babylingoslo,os039,babylingoslo:os039,4,15,ADS,8,eyetracking,188,6.176591375770021,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os040,babylingoslo:os040,2,15,IDS,8,eyetracking,194,6.373716632443532,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os041,babylingoslo:os041,2,15,IDS,8,eyetracking,236,7.753593429158111,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cflgts,cfnuofn:cflgts,2,15,IDS,8,eyetracking,387,12.714579055441478,12-15 mo,FALSE,F,TRUE,4.42,FALSE
cfnuofn,cfn007,cfnuofn:cfn007,2,15,IDS,8,eyetracking,205,6.7351129363449695,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfn008,cfnuofn:cfn008,4,15,ADS,8,eyetracking,192,6.308008213552362,6-9 mo,FALSE,F,TRUE,13.35,FALSE
cfnuofn,cfn017,cfnuofn:cfn017,2,15,IDS,8,eyetracking,188,6.176591375770021,6-9 mo,FALSE,F,TRUE,6.95,FALSE
cfnuofn,cfn020,cfnuofn:cfn020,1,15,ADS,8,eyetracking,178,5.848049281314168,3-6 mo,FALSE,F,TRUE,8.73,FALSE
cfnuofn,cfn025,cfnuofn:cfn025,3,15,IDS,8,eyetracking,190,6.242299794661191,6-9 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnaew,cfnuofn:cfnaew,1,15,ADS,8,eyetracking,383,12.583162217659138,12-15 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnbfi12m,cfnuofn:cfnbfi12m,3,15,IDS,8,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnjfl6m,cfnuofn:cfnjfl6m,4,15,ADS,8,eyetracking,195,6.406570841889117,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnkji,cfnuofn:cfnkji,4,15,ADS,8,eyetracking,406,13.338809034907598,12-15 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnois,cfnuofn:cfnois,3,15,IDS,8,eyetracking,190,6.242299794661191,6-9 mo,FALSE,M,TRUE,16.87,FALSE
cfnuofn,cfnuex,cfnuofn:cfnuex,2,15,IDS,8,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnxpp12,cfnuofn:cfnxpp12,3,15,IDS,8,eyetracking,391,12.845995893223819,12-15 mo,FALSE,F,TRUE,NA,TRUE
infantcogubc,lf22,infantcogubc:lf22,3,15,IDS,8,singlescreen,146,4.7967145790554415,3-6 mo,TRUE,M,TRUE,9.14,FALSE
infantstudiesubc,mbm10,infantstudiesubc:mbm10,2,15,IDS,8,hpp,227,7.457905544147844,6-9 mo,TRUE,M,TRUE,NA,TRUE
infantstudiesubc,mbm7,infantstudiesubc:mbm7,3,15,IDS,8,hpp,228,7.490759753593429,6-9 mo,TRUE,M,TRUE,NA,TRUE
babylabumassb,mbpumb001122522,babylabumassb:mbpumb001122522,1,16,IDS,8,eyetracking,352,11.564681724845997,9-12 mo,TRUE,F,TRUE,16.3167,FALSE
babylabutrecht,804,babylabutrecht:804,4,16,IDS,8,hpp,272,8.936344969199178,6-9 mo,FALSE,M,TRUE,4.397015,FALSE
babylabutrecht,807,babylabutrecht:807,3,16,ADS,8,hpp,256,8.410677618069816,6-9 mo,FALSE,M,TRUE,6.464821,FALSE
babylabutrecht,808,babylabutrecht:808,4,16,IDS,8,hpp,248,8.147843942505133,6-9 mo,FALSE,M,TRUE,9.097969,FALSE
babylingoslo,os022,babylingoslo:os022,1,16,IDS,8,eyetracking,239,7.852156057494867,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os025,babylingoslo:os025,1,16,IDS,8,eyetracking,221,7.260780287474333,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os026,babylingoslo:os026,1,16,IDS,8,eyetracking,268,8.804928131416839,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os028,babylingoslo:os028,3,16,ADS,8,eyetracking,218,7.162217659137577,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os029,babylingoslo:os029,4,16,IDS,8,eyetracking,267,8.772073921971252,6-9 mo,FALSE,F,TRUE,3.58,FALSE
babylingoslo,os031,babylingoslo:os031,3,16,ADS,8,eyetracking,249,8.180698151950718,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os032,babylingoslo:os032,4,16,IDS,8,eyetracking,245,8.049281314168377,6-9 mo,FALSE,M,TRUE,9.7,FALSE
babylingoslo,os033,babylingoslo:os033,1,16,IDS,8,eyetracking,184,6.04517453798768,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os034,babylingoslo:os034,2,16,ADS,8,eyetracking,184,6.04517453798768,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os035,babylingoslo:os035,3,16,ADS,8,eyetracking,184,6.04517453798768,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os036,babylingoslo:os036,4,16,IDS,8,eyetracking,186,6.11088295687885,6-9 mo,FALSE,F,TRUE,NA,TRUE
babylingoslo,os038,babylingoslo:os038,3,16,ADS,8,eyetracking,238,7.819301848049282,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os039,babylingoslo:os039,4,16,IDS,8,eyetracking,188,6.176591375770021,6-9 mo,FALSE,M,TRUE,NA,TRUE
babylingoslo,os040,babylingoslo:os040,2,16,ADS,8,eyetracking,194,6.373716632443532,6-9 mo,FALSE,M,TRUE,5.22,FALSE
babylingoslo,os041,babylingoslo:os041,2,16,ADS,8,eyetracking,236,7.753593429158111,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cflgts,cfnuofn:cflgts,2,16,ADS,8,eyetracking,387,12.714579055441478,12-15 mo,FALSE,F,TRUE,10,FALSE
cfnuofn,cfn007,cfnuofn:cfn007,2,16,ADS,8,eyetracking,205,6.7351129363449695,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfn008,cfnuofn:cfn008,4,16,IDS,8,eyetracking,192,6.308008213552362,6-9 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfn017,cfnuofn:cfn017,2,16,ADS,8,eyetracking,188,6.176591375770021,6-9 mo,FALSE,F,TRUE,2.58,FALSE
cfnuofn,cfn020,cfnuofn:cfn020,1,16,IDS,8,eyetracking,178,5.848049281314168,3-6 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfn025,cfnuofn:cfn025,3,16,ADS,8,eyetracking,190,6.242299794661191,6-9 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnaew,cfnuofn:cfnaew,1,16,IDS,8,eyetracking,383,12.583162217659138,12-15 mo,FALSE,F,TRUE,7.24,FALSE
cfnuofn,cfnbfi12m,cfnuofn:cfnbfi12m,3,16,ADS,8,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnjfl6m,cfnuofn:cfnjfl6m,4,16,IDS,8,eyetracking,195,6.406570841889117,6-9 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnkji,cfnuofn:cfnkji,4,16,IDS,8,eyetracking,406,13.338809034907598,12-15 mo,FALSE,F,TRUE,NA,TRUE
cfnuofn,cfnois,cfnuofn:cfnois,3,16,ADS,8,eyetracking,190,6.242299794661191,6-9 mo,FALSE,M,TRUE,14.81,FALSE
cfnuofn,cfnuex,cfnuofn:cfnuex,2,16,ADS,8,eyetracking,392,12.878850102669405,12-15 mo,FALSE,M,TRUE,NA,TRUE
cfnuofn,cfnxpp12,cfnuofn:cfnxpp12,3,16,ADS,8,eyetracking,391,12.845995893223819,12-15 mo,FALSE,F,TRUE,NA,TRUE
infantcogubc,lf22,infantcogubc:lf22,3,16,ADS,8,singlescreen,146,4.7967145790554415,3-6 mo,TRUE,M,TRUE,4.85,FALSE
infantstudiesubc,mbm10,infantstudiesubc:mbm10,2,16,ADS,8,hpp,227,7.457905544147844,6-9 mo,TRUE,M,TRUE,2.635966667,FALSE
infantstudiesubc,mbm7,infantstudiesubc:mbm7,3,16,ADS,8,hpp,228,7.490759753593429,6-9 mo,TRUE,M,TRUE,2.869533333,FALSE
